year,month,day,hour,Supplier
2016,12,20,20,58.65
2016,12,20,21,58.65
2016,12,20,22,58.65
2016,12,20,23,58.65
2016,12,20,24,58.65
2016,12,21,1,55.43
2016,12,21,2,55.43
2016,12,21,3,55.43
2016,12,21,4,55.43
2016,12,21,5,55.43
2016,12,21,6,55.43
2016,12,21,7,55.43
2016,12,21,8,55.43
2016,12,21,9,55.43
2016,12,21,10,55.43
2016,12,21,11,55.43
2016,12,21,12,55.43
2016,12,21,13,55.43
2016,12,21,14,55.43
2016,12,21,15,55.43
2016,12,21,16,55.43
2016,12,21,17,55.43
2016,12,21,18,55.43
2016,12,21,19,55.43
2016,12,21,20,55.43
2016,12,21,21,55.43
2016,12,21,22,55.43
2016,12,21,23,55.43
2016,12,21,24,55.43
2016,12,22,1,48.7
2016,12,22,2,48.7
2016,12,22,3,48.7
2016,12,22,4,48.7
2016,12,22,5,48.7
2016,12,22,6,48.7
2016,12,22,7,48.7
2016,12,22,8,48.7
2016,12,22,9,48.7
2016,12,22,10,48.7
2016,12,22,11,48.7
2016,12,22,12,48.7
2016,12,22,13,48.7
2016,12,22,14,48.7
2016,12,22,15,48.7
2016,12,22,16,48.7
2016,12,22,17,48.7
2016,12,22,18,48.7
2016,12,22,19,48.7
2016,12,22,20,48.7
2016,12,22,21,48.7
2016,12,22,22,48.7
2016,12,22,23,48.7
2016,12,22,24,48.7
2016,12,23,1,40.42
2016,12,23,2,40.42
2016,12,23,3,40.42
2016,12,23,4,40.42
2016,12,23,5,40.42
2016,12,23,6,40.42
2016,12,23,7,40.42
2016,12,23,8,40.42
2016,12,23,9,40.42
2016,12,23,10,40.42
2016,12,23,11,40.42
2016,12,23,12,40.42
2016,12,23,13,40.42
2016,12,23,14,40.42
2016,12,23,15,40.42
2016,12,23,16,40.42
2016,12,23,17,40.42
2016,12,23,18,40.42
2016,12,23,19,40.42
2016,12,23,20,40.42
2016,12,23,21,40.42
2016,12,23,22,40.42
2016,12,23,23,40.42
2016,12,23,24,40.42
2016,12,24,1,37.33
2016,12,24,2,37.33
2016,12,24,3,37.33
2016,12,24,4,37.33
2016,12,24,5,37.33
2016,12,24,6,37.33
2016,12,24,7,37.33
2016,12,24,8,37.33
2016,12,24,9,37.33
2016,12,24,10,37.33
2016,12,24,11,37.33
2016,12,24,12,37.33
2016,12,24,13,37.33
2016,12,24,14,37.33
2016,12,24,15,37.33
2016,12,24,16,37.33
2016,12,24,17,37.33
2016,12,24,18,37.33
2016,12,24,19,37.33
2016,12,24,20,37.33
2016,12,24,21,37.33
2016,12,24,22,37.33
2016,12,24,23,37.33
2016,12,24,24,37.33
2016,12,25,1,34.48
2016,12,25,2,34.48
2016,12,25,3,34.48
2016,12,25,4,34.48
2016,12,25,5,34.48
2016,12,25,6,34.48
2016,12,25,7,34.48
2016,12,25,8,34.48
2016,12,25,9,34.48
2016,12,25,10,34.48
2016,12,25,11,34.48
2016,12,25,12,34.48
2016,12,25,13,34.48
2016,12,25,14,34.48
2016,12,25,15,34.48
2016,12,25,16,34.48
2016,12,25,17,34.48
2016,12,25,18,34.48
2016,12,25,19,34.48
2016,12,25,20,34.48
2016,12,25,21,34.48
2016,12,25,22,34.48
2016,12,25,23,34.48
2016,12,25,24,34.48
2016,12,26,1,31.75
2016,12,26,2,31.75
2016,12,26,3,31.75
2016,12,26,4,31.75
2016,12,26,5,31.75
2016,12,26,6,31.75
2016,12,26,7,31.75
2016,12,26,8,31.75
2016,12,26,9,31.75
2016,12,26,10,31.75
2016,12,26,11,31.75
2016,12,26,12,31.75
2016,12,26,13,31.75
2016,12,26,14,31.75
2016,12,26,15,31.75
2016,12,26,16,31.75
2016,12,26,17,31.75
2016,12,26,18,31.75
2016,12,26,19,31.75
2016,12,26,20,31.75
2016,12,26,21,31.75
2016,12,26,22,31.75
2016,12,26,23,31.75
2016,12,26,24,31.75
2016,12,27,1,29.03
2016,12,27,2,29.03
2016,12,27,3,29.03
2016,12,27,4,29.03
2016,12,27,5,29.03
2016,12,27,6,29.03
2016,12,27,7,29.03
2016,12,27,8,29.03
2016,12,27,9,29.03
2016,12,27,10,29.03
2016,12,27,11,29.03
2016,12,27,12,29.03
2016,12,27,13,29.03
2016,12,27,14,29.03
2016,12,27,15,29.03
2016,12,27,16,29.03
2016,12,27,17,29.03
2016,12,27,18,29.03
2016,12,27,19,29.03
2016,12,27,20,29.03
2016,12,27,21,29.03
2016,12,27,22,29.03
2016,12,27,23,29.03
2016,12,27,24,29.03
2016,12,28,1,26.51
2016,12,28,2,26.51
2016,12,28,3,26.51
2016,12,28,4,26.51
2016,12,28,5,26.51
2016,12,28,6,26.51
2016,12,28,7,26.51
2016,12,28,8,26.51
2016,12,28,9,26.51
2016,12,28,10,26.51
2016,12,28,11,26.51
2016,12,28,12,26.51
2016,12,28,13,26.51
2016,12,28,14,26.51
2016,12,28,15,26.51
2016,12,28,16,26.51
2016,12,28,17,26.51
2016,12,28,18,26.51
2016,12,28,19,26.51
2016,12,28,20,26.51
2016,12,28,21,26.51
2016,12,28,22,26.51
2016,12,28,23,26.51
2016,12,28,24,26.51
2016,12,29,1,24.29
2016,12,29,2,24.29
2016,12,29,3,24.29
2016,12,29,4,24.29
2016,12,29,5,24.29
2016,12,29,6,24.29
2016,12,29,7,24.29
2016,12,29,8,24.29
2016,12,29,9,24.29
2016,12,29,10,24.29
2016,12,29,11,24.29
2016,12,29,12,24.29
2016,12,29,13,24.29
2016,12,29,14,24.29
2016,12,29,15,24.29
2016,12,29,16,24.29
2016,12,29,17,24.29
2016,12,29,18,24.29
2016,12,29,19,24.29
2016,12,29,20,24.29
2016,12,29,21,24.29
2016,12,29,22,24.29
2016,12,29,23,24.29
2016,12,29,24,24.29
2016,12,30,1,22.25
2016,12,30,2,22.25
2016,12,30,3,22.25
2016,12,30,4,22.25
2016,12,30,5,22.25
2016,12,30,6,22.25
2016,12,30,7,22.25
2016,12,30,8,22.25
2016,12,30,9,22.25
2016,12,30,10,22.25
2016,12,30,11,22.25
2016,12,30,12,22.25
2016,12,30,13,22.25
2016,12,30,14,22.25
2016,12,30,15,22.25
2016,12,30,16,22.25
2016,12,30,17,22.25
2016,12,30,18,22.25
2016,12,30,19,22.25
2016,12,30,20,22.25
2016,12,30,21,22.25
2016,12,30,22,22.25
2016,12,30,23,22.25
2016,12,30,24,22.25
2016,12,31,1,20.39
2016,12,31,2,20.39
2016,12,31,3,20.39
2016,12,31,4,20.39
2016,12,31,5,20.39
2016,12,31,6,20.39
2016,12,31,7,20.39
2016,12,31,8,20.39
2016,12,31,9,20.39
2016,12,31,10,20.39
2016,12,31,11,20.39
2016,12,31,12,20.39
2016,12,31,13,20.39
2016,12,31,14,20.39
2016,12,31,15,20.39
2016,12,31,16,20.39
2016,12,31,17,20.39
2016,12,31,18,20.39
2016,12,31,19,20.39
2016,12,31,20,20.39
2016,12,31,21,20.39
2016,12,31,22,20.39
2016,12,31,23,20.39
2016,12,31,24,20.39
