bus7,bus8,bus9,bus18,bus19
62.054,28.5449,62.054,62.054,14.2724
60.128,27.6589,60.128,60.128,13.8294
58.9484,27.1163,58.9484,58.9484,13.5581
59.3395,27.2961,59.3395,59.3395,13.6481
62.0993,28.5657,62.0993,62.0993,14.2828
57.8012,26.5885,57.8012,57.8012,13.2943
57.9401,26.6525,57.9401,57.9401,13.3262
60.3477,27.76,60.3477,60.3477,13.88
63.9122,29.3996,63.9122,63.9122,14.6998
65.276,30.027,65.276,65.276,15.0135
63.0106,28.9849,63.0106,63.0106,14.4924
63.9252,29.4056,63.9252,63.9252,14.7028
65.9255,30.3257,65.9255,65.9255,15.1629
64.6911,29.7579,64.6911,64.6911,14.8789
65.1047,29.9482,65.1047,65.1047,14.9741
64.0383,29.4576,64.0383,64.0383,14.7288
71.5357,32.9064,71.5357,71.5357,16.4532
78.1573,35.9524,78.1573,78.1573,17.9762
76.5156,35.1972,76.5156,76.5156,17.5986
75.404,34.6858,75.404,75.404,17.3429
72.6571,33.4222,72.6571,72.6571,16.7111
69.1733,31.8197,69.1733,69.1733,15.9099
65.3438,30.0582,65.3438,65.3438,15.0291
62.2867,28.6519,62.2867,62.2867,14.3259
60.4802,27.8209,60.4802,60.4802,13.9105
58.677,26.9914,58.677,58.677,13.4957
57.9757,26.6688,57.9757,57.9757,13.3344
60.0569,27.6262,60.0569,60.0569,13.8131
64.7137,29.7683,64.7137,64.7137,14.8841
58.9872,27.1341,58.9872,58.9872,13.5671
58.0048,26.6822,58.0048,58.0048,13.3411
65.8448,30.2886,65.8448,65.8448,15.1443
70.1461,32.2672,70.1461,70.1461,16.1336
71.9105,33.0789,71.9105,71.9105,16.5394
68.1231,31.3366,68.1231,68.1231,15.6683
70.3012,32.3385,70.3012,70.3012,16.1693
75.6205,34.7854,75.6205,75.6205,17.3927
75.2747,34.6264,75.2747,75.2747,17.3132
74.2503,34.1551,74.2503,74.2503,17.0776
68.5787,31.5462,68.5787,68.5787,15.7731
75.614,34.7824,75.614,75.614,17.3912
83.3021,38.319,83.3021,83.3021,19.1595
81.9383,37.6916,81.9383,81.9383,18.8458
79.8669,36.7388,79.8669,79.8669,18.3694
75.5655,34.7601,75.5655,75.5655,17.3801
74.874,34.442,74.874,74.874,17.221
70.5274,32.4426,70.5274,70.5274,16.2213
67.2247,30.9233,67.2247,67.2247,15.4617
64.6878,29.7564,64.6878,64.6878,14.8782
62.2609,28.64,62.2609,62.2609,14.32
61.1621,28.1346,61.1621,61.1621,14.0673
62.2188,28.6207,62.2188,62.2188,14.3103
66.5557,30.6156,66.5557,66.5557,15.3078
59.9599,27.5816,59.9599,59.9599,13.7908
59.6529,27.4403,59.6529,59.6529,13.7202
67.6836,31.1344,67.6836,67.6836,15.5672
71.4807,32.8811,71.4807,71.4807,16.4406
72.8186,33.4966,72.8186,72.8186,16.7483
70.1105,32.2508,70.1105,70.1105,16.1254
70.8279,32.5809,70.8279,70.8279,16.2904
74.6962,34.3603,74.6962,74.6962,17.1801
73.73,33.9158,73.73,73.73,16.9579
73.8366,33.9648,73.8366,73.8366,16.9824
69.7486,32.0843,69.7486,69.7486,16.0422
75.8952,34.9118,75.8952,75.8952,17.4559
80.7006,37.1223,80.7006,80.7006,18.5611
78.8133,36.2541,78.8133,78.8133,18.1271
76.8388,35.3459,76.8388,76.8388,17.6729
72.3856,33.2974,72.3856,72.3856,16.6487
71.5454,32.9109,71.5454,71.5454,16.4554
67.8031,31.1894,67.8031,67.8031,15.5947
65.0562,29.9259,65.0562,65.0562,14.9629
61.9506,28.4973,61.9506,61.9506,14.2486
60.3251,27.7495,60.3251,60.3251,13.8748
58.7965,27.0464,58.7965,58.7965,13.5232
60.8745,28.0023,60.8745,60.8745,14.0011
65.6315,30.1905,65.6315,65.6315,15.0952
60.5093,27.8343,60.5093,60.5093,13.9171
59.1908,27.2278,59.1908,59.1908,13.6139
65.3406,30.0567,65.3406,65.3406,15.0283
70.1945,32.2895,70.1945,70.1945,16.1447
71.9235,33.0848,71.9235,71.9235,16.5424
70.2333,32.3073,70.2333,70.2333,16.1537
70.8409,32.5868,70.8409,70.8409,16.2934
75.2682,34.6234,75.2682,75.2682,17.3117
75.1422,34.5654,75.1422,75.1422,17.2827
73.9433,34.0139,73.9433,73.9433,17.0069
69.8455,32.1289,69.8455,69.8455,16.0645
75.9436,34.9341,75.9436,75.9436,17.467
82.6655,38.0261,82.6655,82.6655,19.0131
80.6166,37.0836,80.6166,80.6166,18.5418
79.004,36.3418,79.004,79.004,18.1709
75.0485,34.5223,75.0485,75.0485,17.2611
73.242,33.6913,73.242,73.242,16.8457
68.8502,31.6711,68.8502,68.8502,15.8355
66.895,30.7717,66.895,66.895,15.3859
63.9769,29.4294,63.9769,63.9769,14.7147
62.067,28.5508,62.067,62.067,14.2754
61.4723,28.2773,61.4723,61.4723,14.1386
62.8943,28.9314,62.8943,62.8943,14.4657
66.9791,30.8104,66.9791,66.9791,15.4052
62.5259,28.7619,62.5259,62.5259,14.3809
61.0231,28.0706,61.0231,61.0231,14.0353
68.4721,31.4972,68.4721,68.4721,15.7486
71.5842,32.9287,71.5842,71.5842,16.4644
72.3242,33.2691,72.3242,72.3242,16.6346
69.3996,31.9238,69.3996,69.3996,15.9619
70.1202,32.2553,70.1202,70.1202,16.1276
74.302,34.1789,74.302,74.302,17.0895
73.4423,33.7835,73.4423,73.4423,16.8917
72.8542,33.5129,72.8542,72.8542,16.7565
68.9891,31.735,68.9891,68.9891,15.8675
76.1989,35.0515,76.1989,76.1989,17.5258
80.0672,36.8309,80.0672,80.0672,18.4155
77.6499,35.719,77.6499,77.6499,17.8595
75.4912,34.726,75.4912,75.4912,17.363
71.6294,32.9495,71.6294,71.6294,16.4748
70.6373,32.4931,70.6373,70.6373,16.2466
67.0017,30.8208,67.0017,67.0017,15.4104
63.4792,29.2004,63.4792,63.4792,14.6002
61.7632,28.4111,61.7632,61.7632,14.2055
59.5721,27.4032,59.5721,59.5721,13.7016
58.7933,27.0449,58.7933,58.7933,13.5225
59.8565,27.534,59.8565,59.8565,13.767
64.3517,29.6018,64.3517,64.3517,14.8009
59.1746,27.2203,59.1746,59.1746,13.6102
59.291,27.2738,59.291,59.291,13.6369
64.7104,29.7668,64.7104,64.7104,14.8834
69.196,31.8301,69.196,69.196,15.9151
70.9443,32.6344,70.9443,70.9443,16.3172
68.3557,31.4436,68.3557,68.3557,15.7218
69.5288,31.9833,69.5288,69.5288,15.9916
73.4908,33.8058,73.4908,73.4908,16.9029
72.5569,33.3762,72.5569,72.5569,16.6881
71.6003,32.9361,71.6003,71.6003,16.4681
68.4624,31.4927,68.4624,68.4624,15.7463
75.4944,34.7274,75.4944,75.4944,17.3637
80.0058,36.8027,80.0058,80.0058,18.4013
78.2801,36.0089,78.2801,78.2801,18.0044
76.0535,34.9846,76.0535,76.0535,17.4923
72.2208,33.2216,72.2208,72.2208,16.6108
71.9784,33.1101,71.9784,71.9784,16.555
68.5302,31.5239,68.5302,68.5302,15.762
65.3956,30.082,65.3956,65.3956,15.041
62.8296,28.9016,62.8296,62.8296,14.4508
61.3754,28.2327,61.3754,61.3754,14.1163
60.0763,27.6351,60.0763,60.0763,13.8175
60.9423,28.0335,60.9423,60.9423,14.0167
64.5424,29.6895,64.5424,64.5424,14.8448
60.2605,27.7198,60.2605,60.2605,13.8599
62.0896,28.5612,62.0896,62.0896,14.2806
67.6286,31.1092,67.6286,67.6286,15.5546
70.5694,32.4619,70.5694,70.5694,16.231
72.5019,33.3509,72.5019,72.5019,16.6754
69.5321,31.9847,69.5321,69.5321,15.9924
69.196,31.8301,69.196,69.196,15.9151
70.5436,32.45,70.5436,70.5436,16.225
70.4208,32.3935,70.4208,70.4208,16.1968
69.6775,32.0516,69.6775,69.6775,16.0258
68.7759,31.6369,68.7759,68.7759,15.8184
75.7045,34.8241,75.7045,75.7045,17.412
77.4754,35.6387,77.4754,77.4754,17.8194
75.5461,34.7512,75.5461,75.5461,17.3756
72.8186,33.4966,72.8186,72.8186,16.7483
69.5191,31.9788,69.5191,69.5191,15.9894
66.7593,30.7093,66.7593,66.7593,15.3546
63.3273,29.1306,63.3273,63.3273,14.5653
60.6709,27.9086,60.6709,60.6709,13.9543
58.5509,26.9334,58.5509,58.5509,13.4667
57.436,26.4206,57.436,57.436,13.2103
56.5829,26.0281,56.5829,56.5829,13.0141
57.2518,26.3358,57.2518,57.2518,13.1679
60.7581,27.9487,60.7581,60.7581,13.9744
57.4748,26.4384,57.4748,57.4748,13.2192
57.268,26.3433,57.268,57.268,13.1716
60.3025,27.7391,60.3025,60.3025,13.8696
61.7632,28.4111,61.7632,61.7632,14.2055
63.0332,28.9953,63.0332,63.0332,14.4976
61.1524,28.1301,61.1524,61.1524,14.0651
61.0845,28.0989,61.0845,61.0845,14.0494
62.6907,28.8377,62.6907,62.6907,14.4189
63.211,29.077,63.211,63.211,14.5385
63.03,28.9938,63.03,63.03,14.4969
63.4566,29.19,63.4566,63.4566,14.595
71.8621,33.0566,71.8621,71.8621,16.5283
77.7954,35.7859,77.7954,77.7954,17.8929
76.4025,35.1452,76.4025,76.4025,17.5726
74.4151,34.2309,74.4151,74.4151,17.1155
70.996,32.6582,70.996,70.996,16.3291
67.5478,31.072,67.5478,67.5478,15.536
63.8541,29.3729,63.8541,63.8541,14.6864
60.4479,27.806,60.4479,60.4479,13.903
58.7319,27.0167,58.7319,58.7319,13.5083
57.1484,26.2883,57.1484,57.1484,13.1441
56.7638,26.1114,56.7638,56.7638,13.0557
57.84,26.6064,57.84,57.84,13.3032
62.9233,28.9447,62.9233,62.9233,14.4724
59.2102,27.2367,59.2102,59.2102,13.6183
58.971,27.1267,58.971,58.971,13.5633
65.4602,30.1117,65.4602,65.4602,15.0558
69.1927,31.8287,69.1927,69.1927,15.9143
70.9055,32.6165,70.9055,70.9055,16.3083
67.8807,31.2251,67.8807,67.8807,15.6126
67.7223,31.1523,67.7223,67.7223,15.5761
72.0237,33.1309,72.0237,72.0237,16.5654
71.9073,33.0774,71.9073,71.9073,16.5387
71.0736,32.6938,71.0736,71.0736,16.3469
69.0312,31.7543,69.0312,69.0312,15.8772
75.9824,34.9519,75.9824,75.9824,17.476
77.6726,35.7294,77.6726,77.6726,17.8647
74.9127,34.4599,74.9127,74.9127,17.2299
71.1156,32.7132,71.1156,71.1156,16.3566
66.2261,30.464,66.2261,66.2261,15.232
66.5751,30.6245,66.5751,66.5751,15.3123
62.8005,28.8882,62.8005,62.8005,14.4441
59.7887,27.5028,59.7887,59.7887,13.7514
58.971,27.1267,58.971,58.971,13.5633
56.683,26.0742,56.683,56.683,13.0371
57.0288,26.2333,57.0288,57.0288,13.1166
59.5043,27.372,59.5043,59.5043,13.686
63.7862,29.3416,63.7862,63.7862,14.6708
60.1829,27.6841,60.1829,60.1829,13.8421
59.9308,27.5682,59.9308,59.9308,13.7841
65.0918,29.9422,65.0918,65.0918,14.9711
69.7777,32.0977,69.7777,69.7777,16.0489
69.6775,32.0516,69.6775,69.6775,16.0258
68.0035,31.2816,68.0035,68.0035,15.6408
68.75,31.625,68.75,68.75,15.8125
72.1109,33.171,72.1109,72.1109,16.5855
72.586,33.3895,72.586,72.586,16.6948
71.9202,33.0833,71.9202,71.9202,16.5417
68.5044,31.512,68.5044,68.5044,15.756
74.8643,34.4376,74.8643,74.8643,17.2188
80.9204,37.2234,80.9204,80.9204,18.6117
78.0927,35.9226,78.0927,78.0927,17.9613
75.6431,34.7958,75.6431,75.6431,17.3979
71.2028,32.7533,71.2028,71.2028,16.3766
71.5906,32.9317,71.5906,71.5906,16.4658
67.5123,31.0556,67.5123,67.5123,15.5278
64.6781,29.7519,64.6781,64.6781,14.876
62.3578,28.6846,62.3578,62.3578,14.3423
60.1247,27.6574,60.1247,60.1247,13.8287
59.3815,27.3155,59.3815,59.3815,13.6577
60.5352,27.8462,60.5352,60.5352,13.9231
65.8124,30.2737,65.8124,65.8124,15.1369
61.3657,28.2282,61.3657,61.3657,14.1141
59.863,27.537,59.863,59.863,13.7685
66.6656,30.6662,66.6656,66.6656,15.3331
68.8308,31.6622,68.8308,68.8308,15.8311
69.4513,31.9476,69.4513,69.4513,15.9738
66.0419,30.3793,66.0419,66.0419,15.1896
66.3521,30.522,66.3521,66.3521,15.261
71.3903,32.8395,71.3903,71.3903,16.4198
70.7213,32.5318,70.7213,70.7213,16.2659
69.8778,32.1438,69.8778,69.8778,16.0719
67.1471,30.8877,67.1471,67.1471,15.4438
75.0937,34.5431,75.0937,75.0937,17.2716
78.5807,36.1471,78.5807,78.5807,18.0736
76.451,35.1675,76.451,76.451,17.5837
73.8334,33.9634,73.8334,73.8334,16.9817
70.3044,32.34,70.3044,70.3044,16.17
70.4046,32.3861,70.4046,70.4046,16.1931
65.0789,29.9363,65.0789,65.0789,14.9681
64.8332,29.8233,64.8332,64.8332,14.9116
62.6034,28.7976,62.6034,62.6034,14.3988
60.3574,27.7644,60.3574,60.3574,13.8822
59.2748,27.2664,59.2748,59.2748,13.6332
60.7355,27.9383,60.7355,60.7355,13.9692
65.499,30.1295,65.499,65.499,15.0648
64.2289,29.5453,64.2289,64.2289,14.7727
62.5808,28.7872,62.5808,62.5808,14.3936
67.8839,31.2266,67.8839,67.8839,15.6133
69.3705,31.9104,69.3705,69.3705,15.9552
68.9827,31.732,68.9827,68.9827,15.866
64.8688,29.8396,64.8688,64.8688,14.9198
64.0253,29.4517,64.0253,64.0253,14.7258
67.5866,31.0898,67.5866,67.5866,15.5449
66.1615,30.4343,66.1615,66.1615,15.2171
64.1869,29.526,64.1869,64.1869,14.763
62.2027,28.6132,62.2027,62.2027,14.3066
70.9604,32.6418,70.9604,70.9604,16.3209
73.507,33.8132,73.507,73.507,16.9066
71.5001,32.8901,71.5001,71.5001,16.445
68.2071,31.3753,68.2071,68.2071,15.6876
64.3323,29.5929,64.3323,64.3323,14.7964
63.7183,29.3104,63.7183,63.7183,14.6552
61.0781,28.0959,61.0781,61.0781,14.048
58.1599,26.7536,58.1599,58.1599,13.3768
55.6554,25.6015,55.6554,55.6554,12.8007
54.4112,25.0291,54.4112,54.4112,12.5146
54.2949,24.9756,54.2949,54.2949,12.4878
56.1854,25.8453,56.1854,56.1854,12.9226
61.3722,28.2312,61.3722,61.3722,14.1156
59.5204,27.3794,59.5204,59.5204,13.6897
58.0985,26.7253,58.0985,58.0985,13.3627
63.1883,29.0666,63.1883,63.1883,14.5333
65.5959,30.1741,65.5959,65.5959,15.0871
65.1855,29.9853,65.1855,65.1855,14.9927
62.8522,28.912,62.8522,62.8522,14.456
61.495,28.2877,61.495,61.495,14.1438
64.885,29.8471,64.885,64.885,14.9235
66.2229,30.4625,66.2229,66.2229,15.2313
65.499,30.1295,65.499,65.499,15.0648
64.3356,29.5944,64.3356,64.3356,14.7972
71.4032,32.8455,71.4032,71.4032,16.4227
73.0998,33.6259,73.0998,73.0998,16.813
71.0574,32.6864,71.0574,71.0574,16.3432
68.2459,31.3931,68.2459,68.2459,15.6965
64.8203,29.8173,64.8203,64.8203,14.9087
65.499,30.1295,65.499,65.499,15.0648
62.8781,28.9239,62.8781,62.8781,14.462
60.2217,27.702,60.2217,60.2217,13.851
59.0712,27.1728,59.0712,59.0712,13.5864
56.9804,26.211,56.9804,56.9804,13.1055
56.418,25.9523,56.418,56.418,12.9762
57.6719,26.5291,57.6719,57.6719,13.2645
60.4964,27.8283,60.4964,60.4964,13.9142
59.3362,27.2947,59.3362,59.3362,13.6473
59.2942,27.2753,59.2942,59.2942,13.6377
63.9769,29.4294,63.9769,63.9769,14.7147
66.7528,30.7063,66.7528,66.7528,15.3532
67.7223,31.1523,67.7223,67.7223,15.5761
65.192,29.9883,65.192,65.192,14.9942
64.4422,29.6434,64.4422,64.4422,14.8217
66.2422,30.4714,66.2422,66.2422,15.2357
66.8013,30.7286,66.8013,66.8013,15.3643
67.2667,30.9427,67.2667,67.2667,15.4713
65.751,30.2455,65.751,65.751,15.1227
72.7314,33.4564,72.7314,72.7314,16.7282
75.9986,34.9593,75.9986,75.9986,17.4797
73.2614,33.7002,73.2614,73.2614,16.8501
70.7084,32.5259,70.7084,70.7084,16.2629
68.1489,31.3485,68.1489,68.1489,15.6743
65.0756,29.9348,65.0756,65.0756,14.9674
61.8763,28.4631,61.8763,61.8763,14.2315
59.5851,27.4091,59.5851,59.5851,13.7046
56.9965,26.2184,56.9965,56.9965,13.1092
55.4065,25.487,55.4065,55.4065,12.7435
55.1997,25.3919,55.1997,55.1997,12.6959
56.2629,25.8809,56.2629,56.2629,12.9405
58.5445,26.9305,58.5445,58.5445,13.4652
56.919,26.1827,56.919,56.919,13.0914
56.4342,25.9597,56.4342,56.4342,12.9799
58.6802,26.9929,58.6802,58.6802,13.4964
60.7872,27.9621,60.7872,60.7872,13.9811
61.091,28.1019,61.091,61.091,14.0509
60.3574,27.7644,60.3574,60.3574,13.8822
60.3122,27.7436,60.3122,60.3122,13.8718
62.2544,28.637,62.2544,62.2544,14.3185
62.4935,28.747,62.4935,62.4935,14.3735
63.0203,28.9893,63.0203,63.0203,14.4947
63.295,29.1157,63.295,63.295,14.5578
71.3385,32.8157,71.3385,71.3385,16.4079
77.3106,35.5629,77.3106,77.3106,17.7814
75.9953,34.9579,75.9953,75.9953,17.4789
73.8108,33.9529,73.8108,73.8108,16.9765
69.2024,31.8331,69.2024,69.2024,15.9166
65.8997,30.3139,65.8997,65.8997,15.1569
61.7179,28.3903,61.7179,61.7179,14.1951
59.514,27.3764,59.514,59.514,13.6882
57.3003,26.3581,57.3003,57.3003,13.1791
55.8363,25.6847,55.8363,55.8363,12.8424
55.581,25.5673,55.581,55.581,12.7836
57.129,26.2793,57.129,57.129,13.1397
61.8731,28.4616,61.8731,61.8731,14.2308
59.0195,27.149,59.0195,59.0195,13.5745
57.9886,26.6748,57.9886,57.9886,13.3374
62.6454,28.8169,62.6454,62.6454,14.4084
66.2196,30.461,66.2196,66.2196,15.2305
66.4135,30.5502,66.4135,66.4135,15.2751
64.9948,29.8976,64.9948,64.9948,14.9488
64.6749,29.7505,64.6749,64.6749,14.8752
67.9809,31.2712,67.9809,67.9809,15.6356
68.5367,31.5269,68.5367,68.5367,15.7634
68.0067,31.2831,68.0067,68.0067,15.6415
65.2728,30.0255,65.2728,65.2728,15.0127
72.4696,33.336,72.4696,72.4696,16.668
77.1781,35.5019,77.1781,77.1781,17.751
75.3684,34.6695,75.3684,75.3684,17.3347
72.3565,33.284,72.3565,72.3565,16.642
68.5335,31.5254,68.5335,68.5335,15.7627
67.8322,31.2028,67.8322,67.8322,15.6014
64.5876,29.7103,64.5876,64.5876,14.8552
62.0023,28.5211,62.0023,62.0023,14.2605
59.8824,27.5459,59.8824,59.8824,13.7729
58.2342,26.7877,58.2342,58.2342,13.3939
57.4296,26.4176,57.4296,57.4296,13.2088
59.6044,27.418,59.6044,59.6044,13.709
64.1578,29.5126,64.1578,64.1578,14.7563
60.7549,27.9473,60.7549,60.7549,13.9736
59.1617,27.2144,59.1617,59.1617,13.6072
64.1449,29.5067,64.1449,64.1449,14.7533
66.1356,30.4224,66.1356,66.1356,15.2112
68.1425,31.3455,68.1425,68.1425,15.6728
64.2806,29.5691,64.2806,64.2806,14.7845
64.8656,29.8382,64.8656,64.8656,14.9191
69.6743,32.0502,69.6743,69.6743,16.0251
70.0136,32.2062,70.0136,70.0136,16.1031
69.6613,32.0442,69.6613,69.6613,16.0221
68.1328,31.3411,68.1328,68.1328,15.6705
75.0905,34.5416,75.0905,75.0905,17.2708
78.9911,36.3359,78.9911,78.9911,18.1679
76.0535,34.9846,76.0535,76.0535,17.4923
73.4553,33.7894,73.4553,73.4553,16.8947
69.5514,31.9937,69.5514,69.5514,15.9968
69.2606,31.8599,69.2606,69.2606,15.9299
65.1338,29.9615,65.1338,65.1338,14.9808
62.3061,28.6608,62.3061,62.3061,14.3304
60.4576,27.8105,60.4576,60.4576,13.9052
58.5865,26.9498,58.5865,58.5865,13.4749
57.743,26.5618,57.743,57.743,13.2809
59.9405,27.5726,59.9405,59.9405,13.7863
64.9464,29.8753,64.9464,64.9464,14.9377
61.8763,28.4631,61.8763,61.8763,14.2315
60.1377,27.6633,60.1377,60.1377,13.8317
65.7543,30.247,65.7543,65.7543,15.1235
67.2376,30.9293,67.2376,67.2376,15.4646
68.1909,31.3678,68.1909,68.1909,15.6839
64.83,29.8218,64.83,64.83,14.9109
65.457,30.1102,65.457,65.457,15.0551
69.5159,31.9773,69.5159,69.5159,15.9887
68.9762,31.7291,68.9762,68.9762,15.8645
70.2139,32.2984,70.2139,70.2139,16.1492
66.5008,30.5904,66.5008,66.5008,15.2952
73.6007,33.8563,73.6007,73.6007,16.9282
79.5372,36.5871,79.5372,79.5372,18.2936
76.9164,35.3815,76.9164,76.9164,17.6908
75.3329,34.6531,75.3329,75.3329,17.3266
71.0025,32.6611,71.0025,71.0025,16.3306
70.9281,32.6269,70.9281,70.9281,16.3135
66.0807,30.3971,66.0807,66.0807,15.1986
63.0655,29.0101,63.0655,63.0655,14.5051
60.4705,27.8164,60.4705,60.4705,13.9082
59.5366,27.3868,59.5366,59.5366,13.6934
58.3635,26.8472,58.3635,58.3635,13.4236
59.6982,27.4612,59.6982,59.6982,13.7306
64.8559,29.8337,64.8559,64.8559,14.9168
62.2415,28.6311,62.2415,62.2415,14.3155
60.0569,27.6262,60.0569,60.0569,13.8131
64.1417,29.5052,64.1417,64.1417,14.7526
67.0631,30.849,67.0631,67.0631,15.4245
67.6157,31.1032,67.6157,67.6157,15.5516
63.5826,29.248,63.5826,63.5826,14.624
63.4469,29.1856,63.4469,63.4469,14.5928
66.9726,30.8074,66.9726,66.9726,15.4037
67.4089,31.0081,67.4089,67.4089,15.504
66.1097,30.4105,66.1097,66.1097,15.2052
65.4957,30.128,65.4957,65.4957,15.064
73.2581,33.6987,73.2581,73.2581,16.8494
76.59,35.2314,76.59,76.59,17.6157
74.4765,34.2592,74.4765,74.4765,17.1296
70.4111,32.3891,70.4111,70.4111,16.1945
66.6171,30.6439,66.6171,66.6171,15.3219
66.1485,30.4283,66.1485,66.1485,15.2142
63.072,29.0131,63.072,63.072,14.5066
60.2282,27.705,60.2282,60.2282,13.8525
58.7254,27.0137,58.7254,58.7254,13.5069
55.9979,25.759,55.9979,55.9979,12.8795
55.6974,25.6208,55.6974,55.6974,12.8104
58.0823,26.7179,58.0823,58.0823,13.3589
63.0429,28.9997,63.0429,63.0429,14.4999
60.0149,27.6068,60.0149,60.0149,13.8034
59.7111,27.4671,59.7111,59.7111,13.7336
63.0365,28.9968,63.0365,63.0365,14.4984
65.4085,30.0879,65.4085,65.4085,15.044
66.7173,30.69,66.7173,66.7173,15.345
63.0429,28.9997,63.0429,63.0429,14.4999
63.825,29.3595,63.825,63.825,14.6797
66.9952,30.8178,66.9952,66.9952,15.4089
67.6157,31.1032,67.6157,67.6157,15.5516
67.1342,30.8817,67.1342,67.1342,15.4409
65.2081,29.9957,65.2081,65.2081,14.9979
72.9931,33.5768,72.9931,72.9931,16.7884
76.0147,34.9668,76.0147,76.0147,17.4834
72.8445,33.5085,72.8445,72.8445,16.7542
70.4272,32.3965,70.4272,70.4272,16.1983
66.071,30.3926,66.071,66.071,15.1963
67.0663,30.8505,67.0663,67.0663,15.4253
61.8569,28.4542,61.8569,61.8569,14.2271
60.7355,27.9383,60.7355,60.7355,13.9692
58.719,27.0107,58.719,58.719,13.5054
57.0418,26.2392,57.0418,57.0418,13.1196
56.0658,25.7903,56.0658,56.0658,12.8951
57.2163,26.3195,57.2163,57.2163,13.1597
61.1718,28.139,61.1718,61.1718,14.0695
58.3344,26.8338,58.3344,58.3344,13.4169
60.4382,27.8016,60.4382,60.4382,13.9008
65.2437,30.0121,65.2437,65.2437,15.006
68.359,31.4451,68.359,68.359,15.7226
70.1073,32.2494,70.1073,70.1073,16.1247
66.8013,30.7286,66.8013,66.8013,15.3643
67.9098,31.2385,67.9098,67.9098,15.6192
70.3852,32.3772,70.3852,70.3852,16.1886
70.075,32.2345,70.075,70.075,16.1172
68.5981,31.5551,68.5981,68.5981,15.7776
66.7464,30.7033,66.7464,66.7464,15.3517
74.2179,34.1403,74.2179,74.2179,17.0701
76.2216,35.0619,76.2216,76.2216,17.531
72.6894,33.4371,72.6894,72.6894,16.7186
69.7324,32.0769,69.7324,69.7324,16.0385
66.1194,30.4149,66.1194,66.1194,15.2075
64.1514,29.5096,64.1514,64.1514,14.7548
61.1104,28.1108,61.1104,61.1104,14.0554
58.6479,26.978,58.6479,58.6479,13.489
56.1983,25.8512,56.1983,56.1983,12.9256
54.7441,25.1823,54.7441,54.7441,12.5911
54.395,25.0217,54.395,54.395,12.5109
55.7459,25.6431,55.7459,55.7459,12.8215
57.8109,26.593,57.8109,57.8109,13.2965
59.333,27.2932,59.333,59.333,13.6466
57.9789,26.6703,57.9789,57.9789,13.3352
64.5295,29.6836,64.5295,64.5295,14.8418
61.9797,28.5107,61.9797,61.9797,14.2553
61.8601,28.4557,61.8601,61.8601,14.2278
59.5818,27.4076,59.5818,59.5818,13.7038
58.9613,27.1222,58.9613,58.9613,13.5611
58.5832,26.9483,58.5832,58.5832,13.4741
57.1646,26.2957,57.1646,57.1646,13.1478
59.0131,27.146,59.0131,59.0131,13.573
61.0878,28.1004,61.0878,61.0878,14.0502
69.2121,31.8376,69.2121,69.2121,15.9188
71.526,32.902,71.526,71.526,16.451
68.4688,31.4957,68.4688,68.4688,15.7478
66.4975,30.5889,66.4975,66.4975,15.2944
63.4598,29.1915,63.4598,63.4598,14.5958
59.4849,27.363,59.4849,59.4849,13.6815
55.5972,25.5747,55.5972,55.5972,12.7874
54.6633,25.1451,54.6633,54.6633,12.5726
51.6772,23.7715,51.6772,51.6772,11.8858
50.4977,23.2289,50.4977,50.4977,11.6145
51.06,23.4876,51.06,51.06,11.7438
53.1412,24.4449,53.1412,53.1412,12.2225
58.2148,26.7788,58.2148,58.2148,13.3894
56.9868,26.2139,56.9868,56.9868,13.107
56.6475,26.0578,56.6475,56.6475,13.0289
60.2702,27.7243,60.2702,60.2702,13.8621
61.0651,28.09,61.0651,61.0651,14.045
61.9054,28.4765,61.9054,61.9054,14.2382
58.9517,27.1178,58.9517,58.9517,13.5589
58.5865,26.9498,58.5865,58.5865,13.4749
60.7808,27.9592,60.7808,60.7808,13.9796
61.8407,28.4467,61.8407,61.8407,14.2234
61.6727,28.3694,61.6727,61.6727,14.1847
60.1377,27.6633,60.1377,60.1377,13.8317
67.6642,31.1255,67.6642,67.6642,15.5628
67.8613,31.2162,67.8613,67.8613,15.6081
63.9542,29.419,63.9542,63.9542,14.7095
61.2138,28.1584,61.2138,61.2138,14.0792
58.6285,26.9691,58.6285,58.6285,13.4846
58.496,26.9082,58.496,58.496,13.4541
55.539,25.548,55.539,55.539,12.774
53.613,24.662,53.613,53.613,12.331
52.12,23.9752,52.12,52.12,11.9876
51.0761,23.495,51.0761,51.0761,11.7475
50.3749,23.1724,50.3749,50.3749,11.5862
52.246,24.0332,52.246,52.246,12.0166
57.5297,26.4637,57.5297,57.5297,13.2318
56.9513,26.1976,56.9513,56.9513,13.0988
55.4873,25.5242,55.4873,55.4873,12.7621
60.2928,27.7347,60.2928,60.2928,13.8673
61.7858,28.4215,61.7858,61.7858,14.2107
62.8781,28.9239,62.8781,62.8781,14.462
60.6386,27.8937,60.6386,60.6386,13.9469
60.2378,27.7094,60.2378,60.2378,13.8547
64.0156,29.4472,64.0156,64.0156,14.7236
64.0544,29.465,64.0544,64.0544,14.7325
63.3144,29.1246,63.3144,63.3144,14.5623
61.0781,28.0959,61.0781,61.0781,14.048
68.5141,31.5165,68.5141,68.5141,15.7582
72.8865,33.5278,72.8865,72.8865,16.7639
